 ;CO2 Saved [Month] / Meter Change [kg] / April 2016;CO2 Saved [Year] / Meter Change [kg] / 2016
City of W. Point Welcome Centr;300.089;3022.681
;300.09 / [Total];3022.68 / [Total]
