 ;CO2 Saved [Month] / Meter Change [kg] / August 2019;CO2 Saved [Year] / Meter Change [kg] / 2019
City of W. Point Welcome Centr;283.726;2760.573
;283.73 / [Total];2760.57 / [Total]
