 ;CO2 Saved [Month] / Meter Change [kg] / December 2020;CO2 Saved [Year] / Meter Change [kg] / 2020
City of W. Point Welcome Centr;96.399;2538.709
;96.40 / [Total];2538.71 / [Total]
