 ;CO2 Saved [Month] / Meter Change [kg] / September 2017;CO2 Saved [Year] / Meter Change [kg] / 2017
City of W. Point Welcome Centr;278.823;2780.979
;278.82 / [Total];2780.98 / [Total]
