 ;CO2 Saved [Month] / Meter Change [kg] / January 2016;CO2 Saved [Year] / Meter Change [kg] / 2016
City of W. Point Welcome Centr;175.316;3022.681
;175.32 / [Total];3022.68 / [Total]
