 ;CO2 Saved [Month] / Meter Change [kg] / December 2018;CO2 Saved [Year] / Meter Change [kg] / 2018
City of W. Point Welcome Centr;125.816;2553.639
;125.82 / [Total];2553.64 / [Total]
