 ;CO2 Saved [Month] / Meter Change [kg] / July 2020;CO2 Saved [Year] / Meter Change [kg] / 2020
City of W. Point Welcome Centr;282.345;2538.709
;282.35 / [Total];2538.71 / [Total]
