 ;CO2 Saved [Month] / Meter Change [kg] / March 2020;CO2 Saved [Year] / Meter Change [kg] / 2020
City of W. Point Welcome Centr;190.642;2538.709
;190.64 / [Total];2538.71 / [Total]
