 ;CO2 Saved [Month] / Meter Change [kg] / May 2019;CO2 Saved [Year] / Meter Change [kg] / 2019
City of W. Point Welcome Centr;318.291;2760.573
;318.29 / [Total];2760.57 / [Total]
