 ;CO2 Saved [Month] / Meter Change [kg] / October 2018;CO2 Saved [Year] / Meter Change [kg] / 2018
City of W. Point Welcome Centr;212.919;2553.639
;212.92 / [Total];2553.64 / [Total]
