 ;CO2 Saved [Month] / Meter Change [kg] / May 2020;CO2 Saved [Year] / Meter Change [kg] / 2020
City of W. Point Welcome Centr;281.193;2538.709
;281.19 / [Total];2538.71 / [Total]
