 ;CO2 Saved [Month] / Meter Change [kg] / July 2017;CO2 Saved [Year] / Meter Change [kg] / 2017
City of W. Point Welcome Centr;296.969;2780.979
;296.97 / [Total];2780.98 / [Total]
